clean_document_sentences,reader_attention_of_each_word,average_reader_attention,sentence_length
big five years trans world airlines flight crashed ocean near new york loss lives carrier filed bankruptcy acquired american airlines already troubled company disaster straw broke camel back said,"[1.896092250197678e-45, 2.2232360817797757e-49, 1.583503482858348e-56, 5.068569675269692e-62, 2.3394540481857085e-56, 7.807886271834785e-34, 8.640666196402902e-42, 1.1247032060951838e-49, 1.9777196711104086e-37, 2.9089720577821177e-43, 7.632071486886959e-56, 6.192659571444506e-53, 5.55211294045853e-54, 5.392431583491e-62, 3.1098615645531105e-49, 3.3338318519185446e-49, 2.3416550812441154e-39, 1.5256482738991519e-47, 7.002843729635021e-50, 1.3303199656509426e-44, 1.0203430014927649e-34, 1.3562075260177434e-50, 5.928360392500225e-48, 1.649509289418441e-45, 1.2413945718459975e-54, 2.4716595357613324e-51, 1.2419128502352791e-41, 2.732920595539353e-43, 9.458978697285747e-59]",3.0449071123993185e-35,29
others disaster may well mean rebranding rebadging new air operator certificate,"[8.330660007390563e-46, 4.9214665353755e-55, 1.643300058837677e-44, 4.114955513728683e-58, 3.372501165769812e-63, 5.728705565777535e-54, 9.833176356392298e-56, 2.458977828064836e-49, 4.2981489931526124e-36, 2.0100809079664884e-46, 1.1883897991727956e-44]",3.907408202276209e-37,11
malaysian transport minister liao lai declined comment airline future press conference disaster friday describing separate issue,"[2.5361919942598613e-25, 3.4638851550940403e-44, 2.8649583202026828e-42, 4.3349444929363016e-57, 1.0720921243203317e-42, 1.4728675251285776e-58, 5.1674867715383787e-48, 7.760748310566801e-56, 6.359793297194544e-44, 8.70577240758498e-53, 2.0296825461152225e-53, 2.812695107964936e-34, 2.56235006303241e-52, 1.2654454950930798e-51, 3.394010591112683e-39, 5.7746898213407925e-43]",1.585119998170369e-26,16
prior disappearance malaysia airlines making losses seemed improving said reducing operating costs selling tickets flights increasingly full managed bump fares,"[8.668157367132833e-50, 2.915624726284749e-48, 2.9536978324026484e-52, 3.2396549869782453e-54, 2.1173301746966218e-61, 7.678907310191407e-61, 1.4282778475305272e-31, 3.445786029530977e-40, 2.723632830237096e-45, 5.106001546993308e-60, 8.00552523985852e-37, 1.0795918888506369e-41, 1.5177585899918433e-53, 6.880934718318337e-58, 9.753427428597582e-47, 1.8698903274618266e-48, 2.0232466912040662e-49, 3.5544233723248816e-46, 3.9177863013266645e-51, 3.815070661865962e-42]",7.141429283238472e-33,20
airline previously strong safety record effectively erased passengers two losses according international air transport association average deaths annually commercial aviation incidents single airline appears surpassed death toll single year,"[1.1061641642377318e-43, 5.6576887561877464e-49, 5.526771046183714e-46, 1.0980618469444975e-51, 1.1126075917104474e-41, 3.251473031730222e-32, 4.9932089290087525e-43, 3.0388628917643246e-41, 5.279058368384445e-35, 4.352725394841851e-47, 5.471688991520854e-43, 3.534972745313083e-44, 3.3041348036956808e-46, 7.697813491009236e-53, 7.742923731876691e-44, 2.7715898322056966e-41, 6.826824386504426e-51, 7.56558565441899e-54, 2.3678638658671145e-51, 1.8965933847868508e-42, 5.848803952935628e-47, 8.408056782359055e-41, 1.0497013142766465e-43, 1.5017452712895318e-45, 4.043036352908273e-46, 3.440128371884445e-47, 1.961073603060554e-39, 1.1504939835703478e-44, 5.243745468023334e-46]",1.1230180351261119e-33,29
people willing fly malaysia airlines ticket price really really cheap said,"[2.126712497947409e-46, 3.5056581219220953e-37, 6.068535623225211e-45, 8.980762217204093e-52, 2.718277861531895e-55, 6.249085842899748e-43, 7.560639809614871e-36, 1.5361099555302204e-43, 2.9970812355598523e-47, 2.7162006325043038e-43, 3.599626059303782e-41]",7.192038795016814e-37,11
airline also faced additional costs supporting families victims increasing spending marketing,"[8.956476523770273e-45, 9.37685355388049e-42, 2.304183937473165e-41, 2.610230979106814e-40, 2.6251172671391336e-52, 2.1793664427105606e-35, 8.676798200429663e-50, 4.8014274581412425e-51, 1.9279956903478834e-45, 1.2449621732772053e-59, 1.1778639286456952e-46]",1.9812688981726177e-36,11
reuters reported earlier month malaysian state investor planned take mas private first step towards restructuring company citing two unnamed sources,"[6.199766535445854e-47, 6.3610629124790516e-46, 7.300533214600342e-49, 2.0904633252220829e-38, 8.208323479510553e-44, 1.478298081147541e-47, 4.823664601304435e-52, 7.225414449927493e-29, 2.621117149223254e-49, 1.5937487397487179e-47, 8.318201472961127e-37, 8.795955564025411e-45, 2.9403914571511184e-50, 5.803696505404654e-37, 1.9162991288729665e-38, 1.4935115693157665e-44, 4.7962474635451076e-45, 1.3237545458583294e-50, 3.488524983604522e-37, 2.6285974042893007e-26]",1.3179114094596697e-27,20
completely disappear would much loss pride malaysia said analyst realistic probable government intervene directly via,"[3.0258569815998092e-34, 5.840704918175567e-49, 2.073760226598963e-45, 7.708115817141898e-48, 1.151561940828148e-47, 6.473126947907368e-46, 1.9818045198498747e-51, 4.8311558188938275e-51, 6.674649429407274e-41, 1.6179898543176737e-39, 3.946479025071661e-46, 1.8031056589186354e-49, 3.0610104732435136e-45, 5.788902265418516e-51, 3.2819570253341417e-45]",2.0172492193720545e-35,15
one key question whether airline chosen another course boeing given two aircraft downed region week,"[5.388178202924799e-50, 1.529423457010784e-45, 3.0864194697318504e-35, 1.7886915494927676e-43, 1.8987689788172374e-36, 7.755758667472006e-45, 4.837854951208715e-36, 1.4864821868037814e-52, 4.7548671134030844e-45, 2.915068735904219e-51, 8.30397631606089e-42, 8.03398083244794e-43, 5.402807624322605e-63, 2.1005127498355938e-41, 9.470332993413075e-50]",2.5067232621837145e-36,15
malaysia airlines said early friday usual flight route earlier declared safe international civil aviation international air transport association stated airspace aircraft traversing subject restrictions,"[5.91743261293173e-50, 8.83768759061251e-44, 4.5906843338974137e-42, 7.949015972720044e-42, 1.5926245737844104e-51, 3.1757315228888342e-49, 3.5044604320179846e-46, 1.718726317307672e-44, 2.6115779031610753e-51, 5.7312237845410906e-46, 1.5297568715043196e-44, 2.2318176792361148e-44, 3.5875148657380365e-49, 5.718204765740604e-43, 1.3287381343008546e-44, 1.478018787954702e-47, 2.7854422076159527e-55, 5.517889264945771e-45, 3.8557968855022824e-53, 1.2528891911568044e-45, 1.5160120456086612e-48, 1.658535568102389e-50, 1.633748548998022e-39, 1.4007641185365384e-45]",6.862606871711112e-41,24
pacific australia korea two major carriers among airlines stopped flying ukrainian airspace months ago due concerns,"[8.46783693798926e-49, 1.8625460009601286e-41, 1.8292602737259883e-44, 4.326911304640888e-46, 3.22823755306755e-39, 1.8242934066958563e-44, 1.4646959334196664e-46, 2.5177055576694e-49, 1.0318371734384115e-51, 1.4095755852834992e-30, 1.8071187712716777e-49, 1.851222833228271e-48, 3.900749581571743e-45, 1.22789503235059e-54, 8.005307876077195e-38, 1.2510836187985973e-46]",8.809847928646764e-32,16
although detour adds flight time cost making detour safety ukrainian situation continue take detour route cargo flight brussels airlines inc spokeswoman told reuters,"[1.9097169016924384e-56, 1.108422191115008e-53, 3.2957289671927578e-52, 8.034929223371934e-46, 1.1894406716125596e-51, 2.271487946152758e-45, 3.3838389842915437e-42, 2.609725637276705e-37, 5.515613289111173e-33, 5.790724383185815e-38, 9.296792169329189e-46, 1.4383876750280983e-47, 2.085866928988815e-50, 2.122838062092868e-47, 1.0459630860699722e-34, 7.162150438625183e-48, 2.209999311160811e-42, 6.312563954463425e-45, 2.4748003658917152e-40, 2.9667810359347187e-40, 1.32621810764262e-48, 7.748154600706331e-49, 3.3320213417516414e-41]",2.4437082872209933e-34,23
many major players still flying area though malaysia airlines singapore airlines others china eastern stopped using airspace wake disaster,"[2.637726211782094e-44, 1.7843401138924294e-42, 1.3058832172922477e-47, 7.027124710069267e-48, 1.9275821214962262e-51, 7.049392784298393e-39, 9.840030944605683e-39, 4.734913629846202e-48, 2.43647701673908e-40, 3.2442820545107e-37, 4.7885055085895794e-49, 5.4008158586912166e-39, 2.1135799137355065e-34, 1.5181585683470794e-46, 3.1188662838204234e-53, 3.305087154429747e-46, 4.215823688027281e-50, 5.760405011155858e-32, 3.431509502043258e-40]",3.042934495262476e-33,19
wrong malaysia airlines completely wrong question ask lead us rabbit hole entirely useless thinking said aviation expert,"[7.994753605347104e-47, 3.3275713588664052e-49, 7.818566273225285e-34, 2.0997116786376284e-42, 1.5184128975783737e-36, 1.1988255396679023e-43, 3.568854713048508e-49, 2.9206210632889047e-47, 2.3157929991654225e-51, 4.89007573661071e-43, 1.4643593925177038e-41, 1.1757452815698823e-51, 6.488768865671229e-40, 6.985716550881229e-52, 1.0983085077754173e-43, 2.7129198062415916e-43, 1.912896229148364e-49]",4.60809239312013e-35,17
pure chance flew ukrainian airspace monday daughter could us,"[2.5800146236875168e-40, 3.4411509212107402e-43, 7.41447377571142e-54, 1.611994922696229e-37, 3.6488840802825285e-35, 2.6899882559099625e-39, 2.2009790408733874e-43, 3.8793672744867364e-53, 1.306056362331488e-52]",4.0725543165584647e-36,9
pilots ultimately discretion refuse fly along particular course concerns make routes based multitude factors including airspace charges wind speeds affect journey times also course safety,"[3.9587578342525596e-47, 2.6562005378049002e-42, 4.8495124386006e-52, 1.2091193994192865e-40, 3.0911933015460806e-45, 1.118192471818863e-47, 4.683261409616996e-44, 6.987529089295093e-38, 8.965879960476294e-39, 5.520500778538931e-46, 1.1125271121976575e-44, 6.686553530576378e-50, 3.3066981783201086e-50, 4.427735822369968e-48, 8.998734379371025e-45, 1.4335814101206328e-52, 2.1684904592994505e-54, 1.0187228956998991e-51, 1.0680270093124205e-44, 2.9848954029205563e-48, 3.7915051392239064e-56, 4.198636888927623e-52, 1.3766936130505158e-52, 2.9190461087340536e-50, 2.3355870563800833e-50]",3.1585928132950734e-39,25
us federal aviation authority cautioned american carriers fly peninsula warning area came ukrainian officials closed airspace 9 flying 1,"[1.1695327708679784e-38, 3.87489722190794e-37, 4.751638707603883e-47, 8.941948082415778e-50, 2.1225668648135923e-46, 1.9535308070785364e-37, 1.5877967273472153e-46, 1.603181568114697e-57, 1.0244508427194507e-48, 3.9005443039605004e-43, 3.4194383799781546e-47, 4.6731710563948514e-43, 6.465599571139887e-46, 2.451750697384312e-40, 1.8957309810114564e-43, 4.2100679521935924e-52, 1.0810132191209379e-57, 6.882384190022768e-51, 3.1255411252974473e-56]",3.13044396695857e-38,19
heard raised various guises broader question come efficient international agreements avoid flying fly said,"[4.686788776976499e-41, 6.661187509429377e-46, 3.395205612901586e-48, 3.424207749056372e-54, 8.276026540126524e-56, 4.222585151822517e-57, 1.0782693546782523e-47, 1.3781555434928444e-38, 8.294650932417581e-54, 6.679793562449678e-50, 2.5883927378694424e-51, 2.2367028495595963e-55, 1.9303313530849674e-48, 1.2949885903320817e-43]",9.877538217038302e-40,14
malaysia airline workers reacted horror anger fate flight officials saying industry may take years recover two incidents short space time,"[2.487030657262226e-50, 3.873349878283853e-48, 3.0820560419684504e-51, 7.354479099631138e-43, 5.1093124881642576e-46, 7.709051998731198e-47, 7.282474042444678e-45, 5.6101666163067575e-50, 3.4720348639756654e-58, 3.789161809927938e-51, 6.164982577533288e-49, 4.340860715763215e-43, 2.825420311298886e-52, 1.3094134191570276e-40, 5.7313215438487066e-55, 6.441906253391794e-56, 1.5760592037446096e-45, 3.18402161256814e-62, 3.39514584048881e-58, 4.981010601626939e-46]",6.606041256564593e-42,20
national union flight attendants held brief press conference sama sama hotel international airport saturday evening said deeply sad shocked news likely shot separatists,"[2.340288810249008e-46, 3.417671000580959e-54, 9.829792807507017e-41, 7.139617343859803e-37, 8.34130370152347e-52, 2.1456291820385248e-40, 1.0620267122242036e-46, 7.367852095064057e-54, 4.4869634252585405e-43, 2.8680051384470427e-50, 2.9120981355752677e-52, 3.906987396965511e-57, 5.346171273138684e-46, 2.0453060575148165e-43, 4.728068538661038e-55, 7.238674611113254e-56, 2.3226408701105724e-50, 2.577595493763954e-51, 2.451747393348823e-43, 5.2558617545037344e-46, 1.4013650052782507e-48, 2.3613434740858024e-56, 1.0691758959612236e-52]",3.1055456305906025e-38,23
malaysia still reeling loss said disappeared radar screens 8 march yet found,"[1.2631017526579557e-52, 3.682543171360596e-54, 6.817467447893028e-47, 5.28486224719705e-35, 1.2706828922639728e-41, 2.16486790370745e-40, 2.0095863837378858e-48, 4.578524565211245e-37, 5.986973566639856e-42, 4.039341927317608e-49, 3.178077773368033e-48, 2.056326670763968e-54]",4.442225842429855e-36,12
go another series tragic incidents said something think lot crew members unable accept moment time can not believe incident could happen short period happened malaysia airlines,"[5.226537004034984e-47, 1.1397808933175535e-53, 3.389310770962374e-30, 1.3714839661348741e-47, 2.1019618020854837e-58, 1.7075110072600748e-48, 4.9716166246024944e-46, 2.5903575589432234e-49, 9.017770046892413e-57, 3.123164850283333e-47, 2.1661506296994018e-57, 6.803407097913909e-49, 4.684328569808312e-43, 1.1165998832769744e-34, 2.2542964286801276e-46, 7.512805188156026e-42, 1.5626420245553406e-41, 3.051284966905879e-39, 4.922386742881713e-50, 9.015342730857541e-58, 3.402007459723891e-53, 5.428939250556878e-40, 1.1848414689650144e-40, 6.571198587340786e-38, 7.843278622332996e-46, 6.75430157030862e-48]",1.3036240386149844e-31,26
union lost members two incidents result flight attendants psychologically disturbed longer want fly,"[9.109604571215695e-43, 3.5096310082556273e-51, 1.4417108627235687e-57, 2.6764626943677475e-53, 1.893319895656323e-48, 2.342137071660783e-54, 2.2403793607384063e-58, 3.283472021950346e-64, 8.375821027056016e-41, 1.3956322952165225e-50, 1.4725628704410023e-48, 5.501709718889554e-42, 2.1439550263889477e-47]",6.936223482269182e-42,13
sad depressed ismail said union whole crew members tragic incident,"[5.076645187509203e-60, 2.8126261069906565e-50, 9.649474242124437e-55, 8.781252599005715e-61, 5.080757699950496e-61, 1.5376452158380937e-55, 5.170878438964109e-46, 1.6623041681323644e-58, 3.233559367850023e-58, 2.639476405913716e-47]",5.435107353358259e-47,10
lawyers international legal firm aviation claims told guardian hardly family members board interested filing insurance claims boeing operates aircraft still hoped loved ones alive,"[1.0707094676396093e-48, 1.3269133733861812e-59, 1.9801410596001306e-55, 6.243716096474222e-46, 7.231309299046343e-40, 8.971894655335001e-50, 7.617230008013986e-58, 1.002458032649773e-46, 4.770550642671711e-54, 8.71279330658769e-59, 2.1895162194093137e-43, 9.273617379013836e-46, 1.468409884479066e-53, 3.463734903359749e-51, 8.152077648536242e-46, 2.0062034667591303e-45, 9.551376654568939e-51, 2.099653254710921e-51, 2.1074528364543342e-55, 4.207967995278061e-51, 9.777184552338138e-53, 2.5170784880297155e-66, 9.097557935783945e-58, 2.0843525016096243e-47]",3.013976570584798e-41,24
one family member filed claim could result compensation 1m since plane disappeared radar screens presumed crashed south indian ocean,"[3.459522744658551e-58, 1.7236576625791302e-57, 9.287613209719419e-53, 4.575940533884459e-62, 2.2391883707464592e-49, 2.930888247751378e-50, 7.040054862878367e-40, 1.5656855591646246e-56, 4.1155004807385055e-51, 9.929055036746268e-46, 3.376894340065043e-48, 2.380305130595433e-56, 7.756846385666838e-51, 1.1201349488705984e-50, 4.96588847256901e-56, 8.269009932968738e-60, 1.787611472253396e-50, 2.504436207095126e-41, 1.054619140489249e-48]",3.83710971573724e-41,19
trying encourage people make claim lost family members earned money maybe parents ill young children go college pay said one lawyers spoke anonymously permitted speak media,"[3.404766546861607e-64, 9.333568597830424e-54, 2.8504376628170255e-50, 5.791980418193417e-61, 1.2209980943557472e-47, 6.23371045300215e-54, 8.408152321599572e-51, 8.071019740711598e-45, 1.6737084747511717e-51, 8.354558575405152e-54, 1.2347167073945609e-46, 5.489698158555389e-49, 6.372212418404347e-48, 2.2454170588089236e-51, 2.603671039435515e-53, 8.120629694268652e-59, 3.740779169080093e-52, 9.42699686046414e-51, 6.386834283916637e-51, 2.5219961061653568e-61, 9.161287128928048e-54, 3.0115765693936173e-57, 3.0738045424257524e-48, 3.7748313539726915e-52, 1.5529003940388198e-50, 5.270796890318493e-52]",3.16029611208636e-46,26
say still alive back one day even alive come back still keep money tell think take money means relative dead want loved ones back,"[1.0456448216023483e-54, 5.172609702387809e-53, 1.3190982807055515e-60, 2.9791250652149726e-55, 1.0507850162292671e-51, 5.168213860123083e-49, 8.175906646511633e-53, 1.0098228138368305e-60, 9.733595481112415e-57, 1.2909539847111922e-54, 2.572149815085761e-42, 6.0836846252993315e-56, 5.688794572225976e-62, 4.947540699122317e-59, 1.1629658016400863e-56, 7.436693602960956e-52, 2.429051425663011e-56, 3.1469235168578844e-52, 9.944242133415788e-55, 3.8350435609105386e-55, 2.542654991612634e-49, 1.9457762334274196e-50, 7.656078665955706e-56, 2.6301434205169563e-49]",1.0717295295381574e-43,24
u intelligence assessments suggest russia provided separatists eastern ukraine sophisticated antiaircraft systems recent weeks including missile brought malaysia airlines plane killing aboard two senior u officials told fox news late saturday,"[1.6326248613881904e-47, 8.744322339499464e-53, 6.6618108009483076e-52, 2.2259545400002452e-55, 8.30923121981048e-54, 6.594250718655326e-54, 3.1683495278263973e-51, 5.613444027808591e-57, 2.9045530005809895e-53, 7.643567167871176e-59, 1.8448273453308483e-54, 6.480246996054033e-52, 5.019196194927715e-58, 1.1129109879033273e-59, 1.2365451866580489e-37, 2.4027018010731664e-57, 9.975918269228541e-61, 4.408842994801344e-57, 2.1535893349003414e-60, 4.934219952523172e-55, 4.1901072716493445e-50, 1.2043355595062327e-44, 8.57842371559588e-55, 5.581609368885694e-53, 1.0453357870848923e-58, 5.162951629137384e-66, 8.479719058646471e-52, 1.4569492997912318e-47, 7.743459828041522e-56, 9.569010000621974e-42, 2.6581380114138285e-53]",3.9891645080678805e-39,31
wall street journal first reported saturday u officials suspect sa antiaircraft systems smuggled ukraine along military equipment including tanks journal also reported officials believe systems moved back russia following thursday crash buttressing speculation russians attempting remove evidence involvement tragedy,"[1.6464302633204963e-49, 1.6418911129470698e-51, 2.293681876368387e-51, 2.963954894910891e-54, 8.314723160546073e-50, 9.138822061890824e-45, 6.263594763714693e-53, 4.1215667419572944e-52, 1.076229345678635e-57, 1.2912609341424325e-64, 3.5951107650289004e-60, 7.21134831295304e-57, 1.1254411357406226e-60, 1.5923659604717946e-52, 4.34196951993628e-45, 3.381269266437103e-45, 7.707406946544506e-61, 1.706278785934655e-51, 1.0160220335221758e-57, 2.5880601856995645e-55, 4.419256207258711e-50, 1.5384215173664056e-53, 3.385662918928919e-50, 7.758116267030327e-54, 7.93441022377214e-50, 2.308180860752864e-50, 1.3430340236368518e-47, 4.823673020045578e-58, 8.376043313050662e-48, 5.940141319856039e-52, 2.5776967815252755e-44, 1.1700788452691827e-59, 7.467589826382749e-62, 2.1328536732024928e-54, 1.503911408776328e-52, 2.0813664467791574e-57, 1.442879683022809e-55, 2.9504719952113324e-52, 1.9485184871422614e-61]",1.0938787347798463e-45,39
officials told fox news president barack obama received multiple intelligence assessments regarding crash flight camp david spending weekend president national security aides also held several meetings discuss situation ukraine separatists reportedly limiting international investigators access crash site,"[4.063386586415523e-41, 2.396941251851717e-48, 3.722708400024269e-50, 2.9568917582912156e-54, 1.411703145653634e-49, 1.1524091452142578e-48, 8.429538119617382e-51, 4.2474380255509175e-51, 2.3153615110172114e-59, 8.030295523555496e-63, 2.009609513395394e-59, 4.651268731934558e-48, 1.5706289379509853e-51, 5.459118715107338e-47, 1.8928509740174933e-55, 3.8828615424081125e-54, 1.28174761680016e-53, 2.865942361360075e-54, 6.857909509157285e-61, 6.498193932997078e-52, 7.057208883473309e-49, 6.544942672402717e-63, 3.3816404141768933e-46, 3.296403656765791e-46, 6.510170275047712e-55, 7.824606205472188e-59, 3.038812736996565e-52, 2.8025590091220324e-53, 1.2982910580142038e-53, 6.010235853961469e-48, 2.3362577904698565e-53, 1.750395118407818e-55, 1.3748515046540582e-54, 3.701705372293284e-46, 1.9665976561198413e-53, 8.990149773420819e-52, 3.411755927020846e-41]",2.0203387246399383e-42,37
secretary state john kerry appear five sunday morning talk shows including fox news sunday expected aggressively pin blame russia downed airliner kerry also expected call investigators unfettered access crash site restating message delivered russian foreign minister two spoke saturday,"[8.608402393379221e-56, 1.3184824560928234e-55, 1.4316756012652821e-53, 2.9017405225583004e-46, 2.234184170584643e-53, 8.485558373618702e-61, 7.563526891194038e-56, 2.841884610928256e-38, 4.0639130678742786e-51, 1.6132812501565529e-53, 3.005611602535671e-36, 1.698339994863327e-48, 1.6149808811947586e-42, 1.0641579380061004e-46, 4.7363885841348595e-51, 3.027157516291832e-50, 8.990432056051016e-58, 1.2241470692273547e-60, 6.108766720882655e-51, 1.820855400525452e-48, 1.3700722359848945e-59, 2.5884436508459524e-51, 7.024826124961588e-55, 2.5597789789734703e-48, 6.184455831293614e-50, 3.7889590887979015e-54, 1.3746562375448236e-54, 4.562974337264297e-54, 9.36130678662744e-45, 2.320024160859099e-37, 1.2272254620825154e-43, 1.5190369305348069e-46, 3.1894083625405136e-53, 9.734697946403316e-53, 6.833237138820338e-45, 6.085486526339447e-44, 3.496486750685593e-49, 7.877731056805292e-51, 1.0489235383117219e-48]",8.374447897537923e-38,39
missile latest piece evidence tying jet tragedy moscow separatist clients earlier saturday u officials told fox news senior western intelligence officials believe found evidence russian commander oversaw deadly missile strike,"[1.2400859218250494e-40, 2.171179563286548e-48, 3.5167258589585047e-50, 6.678195321084756e-55, 5.085822012463375e-45, 9.339676115383613e-47, 1.8280267541394784e-48, 1.833991269831157e-38, 1.6975905203501726e-45, 1.603627807060859e-51, 1.3921195735924426e-49, 1.2206591347995254e-51, 4.107129481378013e-62, 1.37737928472847e-54, 2.836621010586862e-45, 8.80508252157409e-44, 1.0284249746272224e-45, 2.544154898530338e-51, 2.333215480329095e-47, 2.6095424685325347e-53, 1.502234873652077e-49, 2.118198799702333e-51, 5.19329000426354e-46, 4.2822113831497855e-45, 1.526470141603547e-48, 2.6970393942170993e-45, 2.1081966174708638e-38, 9.846542533240961e-51, 1.986387123895222e-42, 2.0797338641062283e-40]",1.3251984519732429e-39,30
whose nom de guerre means shooter russian russian commander overseen uprising ethnic russians eastern ukraine roughly past four months,"[1.6978332787935362e-45, 2.9065744421670976e-49, 1.2319032380843707e-40, 6.957844015227705e-48, 2.7776502050778855e-52, 5.360288227759652e-44, 3.526860041544854e-49, 1.5427042388479164e-47, 1.7494874188141356e-52, 8.573863683145929e-45, 2.6877668610627095e-49, 1.083704579365962e-37, 2.996120102015975e-51, 2.579175544394309e-46, 3.373129761793591e-55, 1.2448548187396394e-53, 1.473212379839432e-38, 9.555930483174574e-51, 2.1047403625150633e-45]",6.485570437860323e-39,19
retired russian military intelligence officer purportedly served russian fsb countrys internal security unit part kgb renamed soviet union fell apart,"[2.8329031222876235e-56, 2.0428008848917845e-43, 1.2241231350904606e-47, 2.1577684868481278e-46, 1.327052046762126e-38, 5.615322417334929e-54, 4.533088810565644e-54, 1.3868797404713824e-44, 5.853089960912809e-51, 1.792694488337732e-56, 1.0640805871371208e-47, 1.7853019049262285e-48, 4.804096324534852e-51, 2.021120144927866e-51, 2.912142787072374e-59, 4.9375167146414295e-46, 1.7662511874293569e-47, 2.173419574535542e-57, 6.828518723847868e-54, 4.903316492617317e-45]",6.635372135847357e-40,20
u officials think oversaw missile strike part social media posts made shortly malaysian plane went intercepted phone conversation purportedly lieutenant handler russian military intelligence service fighter seems say team shot plane,"[4.0555133559863515e-58, 3.61300467068555e-62, 3.991714300891159e-65, 1.43966653963995e-49, 1.385694926984832e-42, 3.3936468531351556e-56, 5.2626731449367197e-45, 4.0899593457054536e-57, 8.401399881903778e-62, 4.0623726832224295e-63, 9.638450166768514e-59, 4.563007703837518e-49, 1.944092785026778e-53, 1.1927347264319011e-55, 2.5736838945983376e-62, 3.2404825900784163e-44, 1.7565043512661493e-57, 2.3771188268216467e-62, 3.452731599705279e-59, 1.405556154913369e-54, 1.3410019618816532e-55, 4.577746430454754e-53, 5.828848659729554e-57, 2.3106752439015272e-54, 2.306480797934089e-53, 6.2904275173335254e-59, 2.9492813055965404e-51, 2.6912451954644013e-64, 3.3664367894059897e-54, 1.4254470093616363e-54, 1.3898115425644604e-48]",4.59149812630933e-44,31
purportedly posted online near right hit airplane,"[1.0708598021267968e-49, 3.95058222800707e-62, 4.828743371760735e-60, 6.3836753522138705e-53, 1.8575903138165753e-61, 1.4272177230907998e-54, 2.842228416579698e-64]",1.53073205984256e-50,7
somewhere behind mine progress added,"[6.6090108068015005e-56, 2.137806619316542e-50, 2.5406186921291616e-63, 1.0203592280888975e-53, 5.607185121698511e-51]",5.399104199451086e-51,5
previously served put uprising moscow led russian incursion eastern ukraine earlier year,"[4.3517800952386526e-60, 4.131814588338187e-65, 8.542519114473856e-45, 9.319176082522083e-46, 1.4402422057000328e-57, 4.64748032148604e-60, 4.6453237341272684e-60, 5.478018654972028e-51, 5.175756294506484e-59, 4.791362620911154e-54, 6.722924952940129e-46, 5.50881671861352e-56]",8.455612250738908e-46,12
five weeks ago ukrainian reportedly sought help moscow said local ethnic russians ukraine want fight,"[2.55408609130306e-53, 8.962558878724635e-57, 1.1661937612901637e-48, 4.146926382348818e-53, 2.218040655950962e-53, 1.8691018714645455e-55, 2.2148778192129156e-45, 2.8546608636111976e-45, 5.217597277963096e-51, 5.880801528756542e-48, 6.191841017486525e-47, 9.462401218399069e-49, 2.4795881881463496e-58, 8.398123518378346e-49, 8.873430257606897e-57]",3.4268636318370043e-46,15
apparent involvement would evidence russians sent agents provocateurs eastern ukraine start called separatist movement,"[3.98290647825785e-45, 3.900926577126759e-52, 3.869438119022534e-52, 5.577888098215397e-43, 1.5058131508114311e-41, 3.153783207648749e-57, 7.801947853481605e-49, 2.4135833251270802e-49, 1.2283850129502346e-55, 1.9437580253988612e-44, 1.710508975840457e-39, 4.312777534274824e-50, 8.133625327844386e-45, 1.7098034559836595e-36]",1.2225211517392824e-37,14
russian president putin said friday ukraine responsible downing passenger plane country central government renewed military campaign separatists,"[1.1320216176994036e-43, 1.178602749554781e-38, 5.790098602336825e-42, 1.4578917971067236e-57, 2.676462632051723e-50, 8.198690041689811e-47, 4.394246689767829e-51, 1.012615986592991e-39, 4.841761684534481e-44, 1.029564813092292e-46, 2.7757985234085748e-39, 5.485715420411472e-40, 1.8764819839836284e-53, 3.017292701710719e-47, 2.2001404321796347e-46, 1.3040173742282979e-44, 4.644235022721991e-46]",9.487634826900149e-40,17
western intelligence sources say referring crisis ukraine followed residents february ousting president civil war misleading purely manufactured moscow,"[1.7980411926727206e-42, 1.2899915245190241e-48, 2.372282273612065e-53, 1.4031286538594978e-42, 5.236764613706625e-44, 5.332437340108383e-44, 2.987207790960144e-42, 1.0995875028242215e-45, 1.9793812354781447e-42, 5.026008294568393e-51, 2.753365063987506e-54, 2.5465346307098563e-48, 8.282050798505667e-43, 6.347504499976751e-54, 1.2427382963604123e-44, 2.96665323933328e-32, 2.370140741898487e-57, 6.066793590761804e-52]",1.6481406890248885e-33,18
malaysia airline says retiring flight number plane shot ukraine,"[5.924662949751107e-48, 2.0083080761696974e-47, 3.3993578209641325e-38, 1.3578980744803958e-44, 2.0254587363414074e-42, 3.6689115998239445e-54, 4.643729067388654e-42, 8.053195663025887e-41, 9.063068062896327e-36]",1.0107943173172657e-36,9
carrier said statement sunday beginning friday longer use identify amsterdam flights said respect crew passengers aboard plane,"[1.4586861173426537e-45, 6.060283553630759e-42, 8.959833894841385e-36, 5.6820047571646226e-42, 3.947658453105153e-40, 2.902778822692305e-42, 3.437034445082194e-50, 1.0239106949812798e-54, 5.916157148888004e-53, 7.64618844879722e-43, 3.923195780733486e-47, 6.5714645107785825e-40, 8.738926600249892e-58, 1.2283702711628994e-37, 7.089310032943771e-48, 1.0731217814792587e-58, 4.6183165613487895e-52]",5.343375438497109e-37,17
